,shixun_id,shixun_name,challenge_id,challenge_name,answer_id,answer_contents
785,4286,C&C++指针实训,gfn7iz9rwamk,去掉字符串首尾空格,12430,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

// 函数trim：去掉字符串首尾空格
// 参数：str-字符指针，指向输入的字符串
// 返回值：字符指针，指向去掉首尾空格后的字符串（首地址）
// 提示：可以字节在字符串str中操作
char * trim(char * str);

int main()
{
    // 定义存储字符串的一维字符数组
    char s[1024];

    // 输入一行字符，可以包含空格
    // 输入的字符串存入s中，最多读取个字符，后面自动加上'\0'
    cin.getline(s,1024);

    // 输出去掉首尾空格后的字符串
    cout << trim(s) << endl;

    return 0;
}

// 函数trim：去掉字符串首尾空格
// 参数：str-字符指针，指向输入的字符串
// 返回值：字符指针，指向去掉首尾空格后的字符串（首地址）
// 提示：可以字节在字符串str中操作
char * trim(char * str)
{
    // 请在此添加代码，实现函数trim
    /********** Begin *********/
    char *p = str;
    while(*p != '\0')
        p++;
    p--;
    while(p >= str && *p == ' ')
    {
        *p = '\0';
        p--;
    }
    p = str;
    while(*p == ' ')
        p++;
    return p;

    /********** End **********/
}
```"
786,4286,C&C++指针实训,8zut9fscjyv6,用指针实现pswap函数,12431,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

// 函数pswap：交换指针p和q指向的单元中的整数值
// 参数：p,q-int类型指针，指向要交换的整数
void pswap(int * p, int *q);

int main()
{
    int a, b;
    // 输入两个整数
    cin >> a >> b;

    // 调用pswap函数，交换a、b的值
    pswap(&a,&b);

    // 输出a、b的值
    cout << a << "" "" << b << endl;

    return 0;
}

//函数pswap：交换指针p和q指向的单元中的整数值
//参数：p,q-int类型指针，指向要交换的整数
void pswap(int * p, int *q)
{
    // 请在此添加代码，实现函数pswap
    /********** Begin *********/
    int a = *p;
    *p = *q;
    *q = a;
    /********** End **********/
}
```"
787,4286,C&C++指针实训,jbn64fm7piax,选出串中的数字,12432,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

// 函数extractNum：选出str指向的字符串中的数字，并写回str
// 参数：str-指向字符串
void extractNum(char * str);

int main()
{
    char s[1024];
    // 输入一行字符
    cin.getline(s,1024);
    // 调用extractNum函数，选出数字
    extractNum(s);
    // 输出选出的数字
    cout<<s<<endl;

    return 0;
}

// 函数extractNum：选出str指向的字符串中的数字，并写回str
// 参数：str-指向字符串
void extractNum(char * str)
{
    // 请在此添加代码，实现函数extractNum
    /********** Begin *********/
    char *p=str,*q=str;
    int fuhao=1;
    while(*q!='\0')
    {
        if(*q=='-' && fuhao)
        {
            *p++=*q++;
            fuhao=0;
        }
        else if(*q>='0' && *q<='9')
        {
            fuhao=0;
            *p++=*q++;
        }
        else
            q++;
    }
    *p='\0';
    /********** End **********/
}
```"
788,4286,C&C++指针实训,cjnh4qf5meou,大写字母好看,12433,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

// 函数toUp：将str指向的字符串中的小写字母变成对应的大写字母
// 参数：str-指向字符串
void toUp(char * str);

int main()
{
    char s[1024];
    // 输入一行字符
    cin.getline(s,1024);

    // 调用toUp函数，转换成大写字母
    toUp(s);

    // 输出变更后的字符串
    cout<<s<<endl;

    return 0;
}

// 函数toUp：将str指向的字符串中的小写字母变成对应的大写字母
// 参数：str-指向字符串
void toUp(char * str)
{
    // 请在此添加代码，实现函数toUp
    /********** Begin *********/
    char *p=str;
    while(*p)
    {
        if(*p>='a' && *p<='z')
            *p=*p+'A'-'a';
        p++;
    }
    /********** End **********/
}
```"
789,4286,C&C++指针实训,5fj3c94il72x,子串出现的次数,12434,"本关任务对应参考代码实现如下：
```cpp
// 包含字符串函数库
#include <string.h>
#include <iostream>
using namespace std;

// 函数frequency：计算子串在长串中出现的次数
// 参数：substr-指向子串，str-指向长串
// 返回值：出现的次数
int frequency(char * substr, char * str);

int main()
{
    char sub[128],str[1024];

    // 输入子串
    cin.getline(sub,128);

    // 输入长串
    cin.getline(str,1024);

    // 调用frequency函数，计算子串在长串中出现的次数
    int n = frequency(sub,str);

    // 输出次数
    cout<<n<<endl;

    return 0;
}

// 函数frequency：计算子串在长串中出现的次数
// 参数：substr-指向子串，str-指向长串
// 返回值：出现的次数
int frequency(char * substr, char * str)
{
    // 请在此添加代码，实现函数frequency
    /********** Begin *********/
    int n=strlen(substr);
    int t=0;
    char *p=str;
    while(p=strstr(p,substr))
    {
        t++;
        p=p+n;
    }
    return t;
    /********** End **********/
}
```"
790,4286,C&C++指针实训,j8nhaoqz9t7k,字符串的部分复制,12435,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

// 函数strmncpy：字符串的部分复制，将s指向字符串从第m个字符开始的n个字符复制的t中
// 参数：s-指向源字符串，t-指向目标字符串，m-起始位置，n-字符个数
// 返回值：无
void strmncpy(char *s, int m, int n, char *t);

int main()
{
    char s[128],t[128];
    int m,n;

    // 输入源串
    cin>>s;

    // 输入m和n
    cin>>m>>n;

    // 字符串复制
    strmncpy(s, m, n, t);

    // 输出复制结果
    cout<<""t:""<<t<<endl;

    return 0;
}

// 函数strmncpy：字符串的部分复制，将s指向字符串从第m个字符开始的n个字符复制的t中
// 参数：s-指向源字符串，t-指向目标字符串，m-起始位置，n-字符个数
// 返回值：无
void strmncpy(char *s, int m, int n, char *t)
{
    // 请在此添加代码，实现函数strmncpy
    /********** Begin *********/
    int k=0;
    while(s[k]!=0)k++;
    if(k<=m)
    {
        *t='\0';
        return;
    }
    char *p=s+m;
    for(int i=0;i<n;i++)
    {
        *t=*p;
        if(*t=='\0')
            return;
        t++;
        p++;
    }
    *t='\0';
    /********** End **********/
}
```"
791,100,C&C++结构实训,5nqzvc4f69es,有理数化简,181,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数reduction：有理数化简，对传入的有理数n进行化简
// 参数：n-有理数
// 返回值：化简后的有理数
rationalNumber reduction(rationalNumber n);

int main()
{
    char c;
    rationalNumber x, y;
    // 输入有理数，首先读入分子，然后是/，最后是分母
    cin >> x.fenzi >> c >> x.fenmu;

    // 有理数化简
    y = reduction(x);

    // 输出化简的结果
    if(y.fenmu == 1)
        cout << y.fenzi << endl;
    else
        cout << y.fenzi << ""/"" << y.fenmu << endl;

    return 0;
}

// 函数reduction：有理数化简，对传入的有理数n进行化简
// 参数：n-有理数
// 返回值：无化简后的有理数
rationalNumber reduction(rationalNumber n)
{
    // 请在这里补充代码，实现函数reduction
    /********** Begin *********/
    int flag = 1,k;
    if(n.fenzi == 0)
    {
        n.fenmu = 1;
        return n;
    }
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu % k == 0 && n.fenzi % k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
    /********** End **********/
}
```"
792,100,C&C++结构实训,sczmxwfuqgfn,有理数加法,182,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数rnAdd：两个有理数相加
// 参数：x,y-两个有理数
// 返回值：x+y的最简分数形式
rationalNumber rnAdd(rationalNumber x, rationalNumber y);

int main()
{
    char c;
    rationalNumber x, y, z;
    // 输入两个有理数
    cin >> x.fenzi >> c >> x.fenmu;
    cin >> y.fenzi >> c >> y.fenmu;

    // 有理数相加
    z = rnAdd(x,y);

    // 输出相加的结果
    if(z.fenmu == 1)
        cout << z.fenzi << endl;
    else
        cout << z.fenzi << ""/"" << z.fenmu << endl;

    return 0;
}

// 请在此添加代码，实现函数rnAdd
/********** Begin *********/
rationalNumber reduction(rationalNumber n)
{
    int flag = 1,k;
    if(n.fenzi == 0)
    {
        n.fenmu = 1;
        return n;
    }
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu % k == 0 && n.fenzi % k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
}

// 函数rnAdd：两个有理数相加
// 参数：x,y-两个有理数
// 返回值：x+y的最简分数形式
rationalNumber rnAdd(rationalNumber x, rationalNumber y)
{
    rationalNumber z;
    z.fenmu = x.fenmu * y.fenmu;
    z.fenzi = x.fenzi * y.fenmu + y.fenzi * x.fenmu;
    return reduction(z);
}
/********** End **********/
```"
793,100,C&C++结构实训,2ips6bk7v5wg,有理数平均数,183,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数rnMean：计算n个有理数的平均数
// 参数：a-存放有理数的数组,n-有理数的个数
// 返回值：n个有理数的平均数
rationalNumber rnMean(rationalNumber a[], int n);

int main()
{
    char c;
    rationalNumber a[100],z;
    int n, i;

    // 输入有理数个数
    cin >> n;

    // 输入n个有理数
    for(i = 0; i < n; i++)
        cin >> a[i].fenzi >> c >> a[i].fenmu;

    // 计算有理数平均数
    z = rnMean(a,n);

    // 输出平均数
    if(z.fenmu == 1)
        cout << z.fenzi << endl;
    else
        cout << z.fenzi << ""/"" << z.fenmu << endl;

    return 0;
}

// 请在此添加代码，实现函数rnMean
/********** Begin *********/
rationalNumber reduction(rationalNumber n)
{
    int flag = 1,k;
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu%k == 0 && n.fenzi%k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
}
rationalNumber rnAdd(rationalNumber x, rationalNumber y)
{
    rationalNumber z;
    z.fenmu = x.fenmu * y.fenmu;
    z.fenzi = x.fenzi * y.fenmu + y.fenzi * x.fenmu;
    return reduction(z);
}

// 函数rnMean：计算n个有理数的平均数
// 参数：a-存放有理数的数组,n-有理数的个数
// 返回值：n个有理数的平均数，最简分数
rationalNumber rnMean(rationalNumber a[], int n)
{
    rationalNumber x = {0,1};
    int i;
    for(i = 0; i < n; i++)
    {
        x = rnAdd(x,a[i]);
    }
    x.fenmu = x.fenmu * n;
    x = reduction(x);
    return x;
}
/********** End **********/
```"
794,100,C&C++结构实训,sv38hinkm6al,书籍排序,184,"本关任务对应参考代码实现如下：
```cpp
// 请在此添加代码，实现书籍数据的输入、排序和输出
/********** Begin *********/
#include <string.h>
#include <iostream>
using namespace std;

struct book{
    char name[52];  //书名
    float price;  //价格
};

int main()
{
    int n;  // 书的数量
    book bk[100];  // 书的数组
    int i,j,k;

    // 输入书的信息
    cin>>n;
    for(i=0;i<n;i++)
    {
        char s[10];
        cin.getline(s,10);  // 读取上一行的那个换行符
        cin.getline(bk[i].name,52);
        cin>>bk[i].price;
    }

    // 排序
    for(i=0;i<n-1;i++)
    {
        k=i;
        for(j=i+1;j<n;j++)
        {
            if(bk[k].price>bk[j].price)
                k=j;
            else if(bk[k].price==bk[j].price && strcmp(bk[j].name,bk[k].name)<0)
                k=j;
        }
        if(k!=i)
        {
            book t = bk[i];
            bk[i]=bk[k];
            bk[k]=t;
        }
    }

    // 输出
    for(i=0;i<n;i++)
    {
        cout<<bk[i].price<<"", ""<<bk[i].name<<endl;
    }

    return 0;
}
/********** End **********/
```"
795,4287,C&C++结构实训,mnpw6bg8sk2f,有理数化简,12436,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数reduction：有理数化简，对传入的有理数n进行化简
// 参数：n-有理数
// 返回值：化简后的有理数
rationalNumber reduction(rationalNumber n);

int main()
{
    char c;
    rationalNumber x, y;
    // 输入有理数，首先读入分子，然后是/，最后是分母
    cin >> x.fenzi >> c >> x.fenmu;

    // 有理数化简
    y = reduction(x);

    // 输出化简的结果
    if(y.fenmu == 1)
        cout << y.fenzi << endl;
    else
        cout << y.fenzi << ""/"" << y.fenmu << endl;

    return 0;
}

// 函数reduction：有理数化简，对传入的有理数n进行化简
// 参数：n-有理数
// 返回值：无化简后的有理数
rationalNumber reduction(rationalNumber n)
{
    // 请在这里补充代码，实现函数reduction
    /********** Begin *********/
    int flag = 1,k;
    if(n.fenzi == 0)
    {
        n.fenmu = 1;
        return n;
    }
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu % k == 0 && n.fenzi % k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
    /********** End **********/
}
```"
796,4287,C&C++结构实训,ac6u4s9ogmq3,有理数加法,12437,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数rnAdd：两个有理数相加
// 参数：x,y-两个有理数
// 返回值：x+y的最简分数形式
rationalNumber rnAdd(rationalNumber x, rationalNumber y);

int main()
{
    char c;
    rationalNumber x, y, z;
    // 输入两个有理数
    cin >> x.fenzi >> c >> x.fenmu;
    cin >> y.fenzi >> c >> y.fenmu;

    // 有理数相加
    z = rnAdd(x,y);

    // 输出相加的结果
    if(z.fenmu == 1)
        cout << z.fenzi << endl;
    else
        cout << z.fenzi << ""/"" << z.fenmu << endl;

    return 0;
}

// 请在此添加代码，实现函数rnAdd
/********** Begin *********/
rationalNumber reduction(rationalNumber n)
{
    int flag = 1,k;
    if(n.fenzi == 0)
    {
        n.fenmu = 1;
        return n;
    }
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu % k == 0 && n.fenzi % k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
}

// 函数rnAdd：两个有理数相加
// 参数：x,y-两个有理数
// 返回值：x+y的最简分数形式
rationalNumber rnAdd(rationalNumber x, rationalNumber y)
{
    rationalNumber z;
    z.fenmu = x.fenmu * y.fenmu;
    z.fenzi = x.fenzi * y.fenmu + y.fenzi * x.fenmu;
    return reduction(z);
}
/********** End **********/
```"
797,4287,C&C++结构实训,yvkfu8bs5zm2,有理数平均数,12438,"本关任务对应参考代码实现如下：
```cpp
#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数rnMean：计算n个有理数的平均数
// 参数：a-存放有理数的数组,n-有理数的个数
// 返回值：n个有理数的平均数
rationalNumber rnMean(rationalNumber a[], int n);

int main()
{
    char c;
    rationalNumber a[100],z;
    int n, i;

    // 输入有理数个数
    cin >> n;

    // 输入n个有理数
    for(i = 0; i < n; i++)
        cin >> a[i].fenzi >> c >> a[i].fenmu;

    // 计算有理数平均数
    z = rnMean(a,n);

    // 输出平均数
    if(z.fenmu == 1)
        cout << z.fenzi << endl;
    else
        cout << z.fenzi << ""/"" << z.fenmu << endl;

    return 0;
}

// 请在此添加代码，实现函数rnMean
/********** Begin *********/
rationalNumber reduction(rationalNumber n)
{
    int flag = 1,k;
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu%k == 0 && n.fenzi%k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
}
rationalNumber rnAdd(rationalNumber x, rationalNumber y)
{
    rationalNumber z;
    z.fenmu = x.fenmu * y.fenmu;
    z.fenzi = x.fenzi * y.fenmu + y.fenzi * x.fenmu;
    return reduction(z);
}

// 函数rnMean：计算n个有理数的平均数
// 参数：a-存放有理数的数组,n-有理数的个数
// 返回值：n个有理数的平均数，最简分数
rationalNumber rnMean(rationalNumber a[], int n)
{
    rationalNumber x = {0,1};
    int i;
    for(i = 0; i < n; i++)
    {
        x = rnAdd(x,a[i]);
    }
    x.fenmu = x.fenmu * n;
    x = reduction(x);
    return x;
}
/********** End **********/
```"
798,4287,C&C++结构实训,xcfs6a2ybqfl,书籍排序,12439,"本关任务对应参考代码实现如下：
```cpp
// 请在此添加代码，实现书籍数据的输入、排序和输出
/********** Begin *********/
#include <string.h>
#include <iostream>
using namespace std;

struct book{
    char name[52];  //书名
    float price;  //价格
};

int main()
{
    int n;  // 书的数量
    book bk[100];  // 书的数组
    int i,j,k;

    // 输入书的信息
    cin>>n;
    for(i=0;i<n;i++)
    {
        char s[10];
        cin.getline(s,10);  // 读取上一行的那个换行符
        cin.getline(bk[i].name,52);
        cin>>bk[i].price;
    }

    // 排序
    for(i=0;i<n-1;i++)
    {
        k=i;
        for(j=i+1;j<n;j++)
        {
            if(bk[k].price>bk[j].price)
                k=j;
            else if(bk[k].price==bk[j].price && strcmp(bk[j].name,bk[k].name)<0)
                k=j;
        }
        if(k!=i)
        {
            book t = bk[i];
            bk[i]=bk[k];
            bk[k]=t;
        }
    }

    // 输出
    for(i=0;i<n;i++)
    {
        cout<<bk[i].price<<"", ""<<bk[i].name<<endl;
    }

    return 0;
}
/********** End **********/
```"
799,101,C&C++线性表实训,c4b9tjirkp38,顺序构建线性表,10907,"```cpp
#include ""linearList.h""

node *insertTail(node *h, node *t)
{
    // 请在此添加代码，补全函数insertTail
    /********** Begin *********/
    if(h == NULL) // 空链表单独处理
    {
        t->next = NULL; // 链表尾指针置为NULL
        return t; // 返回第一个结点的地址（即链表头指针）
    }
    // 非空链表的情况
    node *p = h;
    // 让p指向最后一个结点
    while(p->next)
        p = p->next;
    p->next = t; // 让最后一个结点的指针域指向结点t
    t->next = NULL; // 链表尾指针置为NULL
    return h;  // 返回第一个结点的地址（即链表头指针）

    /********** End **********/
}
```"
800,101,C&C++线性表实训,3hnowvku46mr,逆序构建线性表,10908,"```cpp
#include ""linearList.h""

node * insertHead(node *h, node *t)
{
    // 请在此添加代码，补全函数insertHead
    /********** Begin *********/
    t->next = h;
    return t;

    /********** End **********/
}
```"
801,101,C&C++线性表实训,oy76ix4wlzrc,排序构建线性表,10909,"```cpp
#include ""linearList.h""

node * insertSort(node *h, node *t)
{
    // 请在此添加代码，补全函数insertSort
    /********** Begin *********/
    node *p = NULL, *q = h;  // 定位第一个插入点：链首

    // 查找插入点
    while(q && q->data < t->data)
    {// 两个指针并行后移
        p = q;
        q = q->next;
    }

    // 插入链首
    if(p == NULL)
    {
        t->next = h;
        return t;
    }

    // 插入链尾
    if(q == NULL)
    {
        p->next = t;
        t->next = NULL;
    }

    // 插入p、q之间
    t->next = q;
    p->next = t;
    return h;

    /********** End **********/
}
```"
802,101,C&C++线性表实训,ho2fscuknjzp,查找元素,10910,"```cpp
#include ""linearList.h""

node * search(node * h, int num)
{
    // 请在此添加代码，补全函数search
    /********** Begin *********/
    while(h)
    {// h为真，即h指向的结点存在
        if(h->data == num)
            return h;
        h = h->next;  // 将该结点的指针域赋值给h，h就指向了下一个结点
    }
    return NULL; // 没找到包含num的结点

    /********** End **********/
}
```"
803,101,C&C++线性表实训,tnrxlpsgzq4h,删除指定位置的结点,10911,"```cpp
#include ""linearList.h""

node * delAt(node * h, int i)
{
    // 请在此添加代码，补全函数delAt
    /********** Begin *********/
    // 序号非法，不删除
    if(i<0)
        return h;
    node *p = NULL, *q = h; // 定位删除结点，试图让q指向要删除结点，p指向其前面的结点
    for(int k = 0; k < i; k++)
    {
        if(q->next == NULL) // 后面没有结点了，序号非法
            return h;
        p = q;
        q = q->next;
    }
    if(p) // p指向的结点存在，不是删除首结点
    {
        // 删除q指向的结点，让p指向结点的指针域指向q的后续结点
        p->next = q->next;
        // 释放空间
        delete q;
        return h;
    }
    else // 删除首结点
    {
        h = q->next; // 下一个结点成了首结点
        // 释放空间
        delete q;
        return h;
    }

    /********** End **********/
}
```"
804,101,C&C++线性表实训,kuefb2gv5onq,删除包含特定数据的结点,10912,"```cpp
#include ""linearList.h""

node * delHas(node * h, int n)
{
    // 请在此添加代码，补全函数delHas
    /********** Begin *********/
    node *p = NULL, *q = h;  // p为要删除结点的前结点，q指向要删除结点
    while(q)
    {// h为真，即h指向的结点存在
        if(q->data == n)
            break; // 找到了
        if(q->next == NULL)  // 后面没有结点了，没有结点满足条件
            return h;  // 不删除，直接返回
        // 继续往后找，两个指针一起后移
        p = q;
        q = q->next;
    }
    // 删除q指向的结点
    if(p == NULL)  // 删除头结点
    {
        h = q->next;  // 下一个结点变成头结点
        delete q;  // 删除结点
        return h;
    }
    // 不是头结点
    p->next = q->next;  // 把q指向结点的指针域（q后面结点的地址）赋值给p指向结点的指针域
    return h;

    /********** End **********/
}
```"
805,101,C&C++线性表实训,bshjzw3xgvqc,线性表长度,10913,"```cpp
#include ""linearList.h""

int listLength(node * h)
{
    // 请在此添加代码，补全函数listLength
    /********** Begin *********/
    int n = 0;
    while(h)
    {
        n++;
        h = h->next;
    }
    return n;

    /********** End **********/
}
```"
806,101,C&C++线性表实训,rnebm2pvzxyk,线性表应用一：栈,10914,"```cpp
#include ""mstack.h""

// 函数empty：判断栈sk是否为空
// 参数：sk-栈
// 返回值：true-sk为空，false-sk不为空
bool empty(intStack sk)
{
    // 请在此添加代码，补全函数empty
    /********** Begin *********/
    return (listLength(sk) == 0);  // 链表长度为0，则栈为空

    /********** End **********/
}

// 函数pop：弹栈
// 参数：sk-栈，传引用，弹栈可能会改变sk的值
// 返回值：弹栈的弹出的整数，如果栈空，返回-1
int pop(intStack &sk)
{
    // 请在此添加代码，补全函数pop
    /********** Begin *********/
    if(empty(sk))  // 栈空，返回-1
        return -1;
    int n = sk->data;  // 获取栈顶结点(链首结点)的数据
    sk = delAt(sk,0);  // 删除首结点（弹栈，第一个结点出栈）
    return n;  // 返回弹栈数据

    /********** End **********/
}

// 函数push：压栈，将整数n压入栈sk中
// 参数：sk-栈，传引用，压栈会改变sk的值，n-要压栈的整数
// 返回值：无，采用链表实现栈，只要还有内存，压栈都会成功
void push(intStack &sk, int n)
{
    // 请在此添加代码，补全函数push
    /********** Begin *********/

    // 创建要压栈的结点
    node *p = new node;
    p->data = n;

    // 压栈（插入链首）
    sk = insertHead(sk,p);

    /********** End **********/
}
```"
807,101,C&C++线性表实训,wfkscflpb72v,线性表应用二：队列,10915,"```cpp
#include ""mqueue.h""

// 函数queueEmpty：判断队列iq是否为空
// 参数：iq-整数队列
// 返回值：true-队列iq为空，false-iq不为空
bool queueEmpty(intQueue iq)
{
    // 请在此添加代码，补全函数queueEmpty
    /********** Begin *********/ 
    return (iq==NULL);  // iq为NULL，则队列为空

    /********** End **********/
}

// 函数enQueue：将整数num入列到iq
// 参数：iq-整数队列，传引用，入列有可能改变队列头指针，num-入列的整数
// 返回值：无，只要还有内存，入列总会成功
void enQueue(intQueue &iq, int num)
{
    // 请在此添加代码，补全函数enQueue
    /********** Begin *********/

    // 准备结点
    node *t=new node;
    t->data=num;
    t->next=NULL;

    // 结点插入到尾部
    iq = insertTail(iq,t);

    /********** End **********/
}

// 函数deQueue：出列
// 参数：iq-整数队列，传引用，出列有可能改变队列头指针
// 返回值：出列结点的数据，如果队列为空，返回-1
int deQueue(intQueue &iq)
{
    // 请在此添加代码，补全函数deQueue
    /********** Begin *********/
    if(queueEmpty(iq))
        return -1;

    // 获取队列头结点的数据
    int n = iq->data;

    // 删除队列头结点（出列）
    iq = delAt(iq,0);

    // 返回出列数据
    return n;

    /********** End **********/
}
```"
808,101,C&C++线性表实训,kwmnobry92sv,线性表应用三：集合,10916,"```cpp
#include ""mset.h""

// 函数unionSet：求集合a和b的并集
// 参数：a-集合，b-集合
// 返回值：集合（集合a和b的并集）
intSet unionSet(intSet a, intSet b)
{
    // 请在此添加代码，补全函数unionSet
    /********** Begin *********/

    // 准备空集合
    intSet c=NULL;

    // 把a中每一个元素加入c中
    node *p=a;
    while(p)
    {
        addElement(c,p->data);
        p=p->next;
    }

    // 把b中每一个元素加入c中
    p=b;
    while(p)
    {
        addElement(c,p->data);
        p=p->next;
    }
    return c;
    /********** End **********/
}

// 函数intersection：求集合a和b的交集
// 参数：a-集合，b-集合
// 返回值：集合（集合a和b的交集）
intSet intersection(intSet a, intSet b)
{
    // 请在此添加代码，补全函数intersection
    /********** Begin *********/

    // 准备空集合
    intSet c=NULL;
    // 查看a中每一个元素
    node *p=a;
    while(p)
    {
        if(search(b,p->data))
        {// 也在b中，则选入集合c
            addElement(c,p->data);
        }
        p=p->next;
    }
    return c;
    /********** End **********/
}

// 函数addElement：在集合is中增加元素num
// 参数：is-集合，num-要增加的元素
// 返回值：无
void addElement(intSet &is, int num)
{
    // 请在此添加代码，补全函数addElement
    /********** Begin *********/

    // 首先确认num是否在is中
    node *p=search(is,num);
    if(p!=NULL)
        return;

    // 准备结点
    p=new node;
    p->data = num;
    p->next = NULL;
    is = insertHead(is,p);
    /********** End **********/
}
```"
809,4288,C&C++线性表实训,ujfzcqrloap8,顺序构建线性表,12440,"```cpp
#include ""linearList.h""

node *insertTail(node *h, node *t)
{
    // 请在此添加代码，补全函数insertTail
    /********** Begin *********/
    if(h == NULL) // 空链表单独处理
    {
        t->next = NULL; // 链表尾指针置为NULL
        return t; // 返回第一个结点的地址（即链表头指针）
    }
    // 非空链表的情况
    node *p = h;
    // 让p指向最后一个结点
    while(p->next)
        p = p->next;
    p->next = t; // 让最后一个结点的指针域指向结点t
    t->next = NULL; // 链表尾指针置为NULL
    return h;  // 返回第一个结点的地址（即链表头指针）

    /********** End **********/
}
```"
810,4288,C&C++线性表实训,4rzfv5hg8cp7,逆序构建线性表,12441,"```cpp
#include ""linearList.h""

node * insertHead(node *h, node *t)
{
    // 请在此添加代码，补全函数insertHead
    /********** Begin *********/
    t->next = h;
    return t;

    /********** End **********/
}
```"
811,4288,C&C++线性表实训,7lvruyn6qkto,排序构建线性表,12442,"```cpp
#include ""linearList.h""

node * insertSort(node *h, node *t)
{
    // 请在此添加代码，补全函数insertSort
    /********** Begin *********/
    node *p = NULL, *q = h;  // 定位第一个插入点：链首

    // 查找插入点
    while(q && q->data < t->data)
    {// 两个指针并行后移
        p = q;
        q = q->next;
    }

    // 插入链首
    if(p == NULL)
    {
        t->next = h;
        return t;
    }

    // 插入链尾
    if(q == NULL)
    {
        p->next = t;
        t->next = NULL;
    }

    // 插入p、q之间
    t->next = q;
    p->next = t;
    return h;

    /********** End **********/
}
```"
812,4288,C&C++线性表实训,r67wlcykvzap,查找元素,12443,"```cpp
#include ""linearList.h""

node * search(node * h, int num)
{
    // 请在此添加代码，补全函数search
    /********** Begin *********/
    while(h)
    {// h为真，即h指向的结点存在
        if(h->data == num)
            return h;
        h = h->next;  // 将该结点的指针域赋值给h，h就指向了下一个结点
    }
    return NULL; // 没找到包含num的结点

    /********** End **********/
}
```"
